latitude;longitude;brightness;scan;track;acq_date;acq_time;satellite;instrument;confidence;version;bright_t31;frp;daynight
4299459;1890157;32227;212;141;28/7/2021;1221;Aqua;MODIS;61;6.1NRT;30777;3017;D
4184528;1508522;33179;127;112;28/7/2021;1221;Aqua;MODIS;78;6.1NRT;31266;1533;D
4180681;1510823;33462;128;112;28/7/2021;1221;Aqua;MODIS;81;6.1NRT;31368;1844;D
4186368;1487434;33552;125;111;28/7/2021;1221;Aqua;MODIS;83;6.1NRT;31719;2035;D
4158458;129486;32858;106;103;28/7/2021;1221;Aqua;MODIS;64;6.1NRT;31318;1261;D
4179515;1509471;33716;127;112;28/7/2021;1221;Aqua;MODIS;84;6.1NRT;31553;2222;D
4179677;1511008;36459;128;112;28/7/2021;1221;Aqua;MODIS;100;6.1NRT;31589;10944;D
4178719;1510154;33955;127;112;28/7/2021;1221;Aqua;MODIS;86;6.1NRT;31488;265;D
4608763;2125327;35302;309;167;28/7/2021;1221;Aqua;MODIS;96;6.1NRT;30517;28234;D
4178886;1511683;34169;128;112;28/7/2021;1221;Aqua;MODIS;87;6.1NRT;31325;3226;D
3863428;1652255;32708;137;116;28/7/2021;1221;Aqua;MODIS;59;6.1NRT;31158;1543;D
4177548;1508809;34432;127;112;28/7/2021;1221;Aqua;MODIS;90;6.1NRT;31611;3528;D
4158611;1296071;32529;106;103;28/7/2021;1221;Aqua;MODIS;30;6.1NRT;31082;1006;D
4177715;151034;34561;127;112;28/7/2021;1221;Aqua;MODIS;91;6.1NRT;31525;4009;D
4188678;1490047;33323;125;111;28/7/2021;1221;Aqua;MODIS;70;6.1NRT;31678;1544;D
4098492;1597735;33525;137;116;28/7/2021;1221;Aqua;MODIS;78;6.1NRT;31464;2093;D
4096155;1585034;33309;135;115;28/7/2021;1221;Aqua;MODIS;75;6.1NRT;3152;1638;D
4067205;1493366;32593;122;11;28/7/2021;1221;Aqua;MODIS;37;6.1NRT;31066;1168;D
3804895;1572495;33375;123;11;28/7/2021;1221;Aqua;MODIS;80;6.1NRT;31543;2242;D
3805042;1573806;33618;123;11;28/7/2021;1221;Aqua;MODIS;83;6.1NRT;31291;2898;D
4326221;1814196;32052;193;136;28/7/2021;1221;Aqua;MODIS;20;6.1NRT;3061;1696;D
4314314;1793633;32494;187;134;28/7/2021;1221;Aqua;MODIS;72;6.1NRT;30888;2242;D
4166092;1516382;33975;128;112;28/7/2021;1221;Aqua;MODIS;85;6.1NRT;31599;2766;D
4314475;179575;32676;187;134;28/7/2021;1221;Aqua;MODIS;78;6.1NRT;30674;2949;D
4175299;1253806;3316;104;102;28/7/2021;1221;Aqua;MODIS;79;6.1NRT;31592;1024;D
4314087;1796334;32131;187;134;28/7/2021;1221;Aqua;MODIS;50;6.1NRT;3063;1425;D
4150996;1526699;33574;129;113;28/7/2021;1221;Aqua;MODIS;80;6.1NRT;31611;215;D
4188841;1491559;33665;125;111;28/7/2021;1221;Aqua;MODIS;84;6.1NRT;31611;2435;D
4152515;1320095;35153;107;103;28/7/2021;1221;Aqua;MODIS;95;6.1NRT;31142;5741;D
4152668;132133;34421;108;104;28/7/2021;1221;Aqua;MODIS;89;6.1NRT;3088;4194;D
403988;1637478;35418;141;118;28/7/2021;1221;Aqua;MODIS;96;6.1NRT;31542;8373;D
4040047;1639156;35686;142;118;28/7/2021;1221;Aqua;MODIS;98;6.1NRT;31542;9464;D
4278421;1866287;32118;204;139;28/7/2021;1221;Aqua;MODIS;50;6.1NRT;30694;1842;D
4313919;1794255;32878;187;134;28/7/2021;1221;Aqua;MODIS;80;6.1NRT;30874;3322;D
4277175;1866494;32169;204;139;28/7/2021;1221;Aqua;MODIS;66;6.1NRT;30682;20;D
4076364;1616819;34018;139;117;28/7/2021;1221;Aqua;MODIS;70;6.1NRT;31479;3143;D
4063453;1670025;3316;148;12;28/7/2021;1221;Aqua;MODIS;48;6.1NRT;31602;1594;D
4063626;1671792;33342;148;12;28/7/2021;1221;Aqua;MODIS;66;6.1NRT;3161;1862;D
4192214;2235767;30597;15;121;28/7/2021;2004;Terra;MODIS;66;6.1NRT;29247;1056;N
4246654;2489958;31384;113;106;28/7/2021;2004;Terra;MODIS;88;6.1NRT;29536;1193;N
4271385;2417063;31313;119;109;28/7/2021;2004;Terra;MODIS;86;6.1NRT;29282;1464;N
406224;1960842;30741;229;147;28/7/2021;2004;Terra;MODIS;71;6.1NRT;29605;1986;N
4425961;2316767;31379;123;11;28/7/2021;2006;Terra;MODIS;88;6.1NRT;29615;135;N
439846;2331987;31713;123;11;28/7/2021;2006;Terra;MODIS;94;6.1NRT;29578;1753;N
4277893;1867343;30178;227;146;28/7/2021;2006;Terra;MODIS;44;6.1NRT;29077;146;N
4811263;1718971;30016;191;135;28/7/2021;2006;Terra;MODIS;15;6.1NRT;28326;1732;N
4861126;2118974;30763;123;11;28/7/2021;2006;Terra;MODIS;72;6.1NRT;29486;96;N
4361493;2398695;31262;117;108;28/7/2021;2006;Terra;MODIS;85;6.1NRT;29526;1196;N
4401544;2314263;31888;125;111;28/7/2021;2006;Terra;MODIS;98;6.1NRT;2966;2068;N
4429979;2310535;31866;124;111;28/7/2021;2006;Terra;MODIS;97;6.1NRT;29623;1951;N
4429705;230902;31872;124;111;28/7/2021;2006;Terra;MODIS;97;6.1NRT;29617;1955;N
4315655;1795676;31612;243;15;28/7/2021;2006;Terra;MODIS;93;6.1NRT;29338;4754;N
4314918;1792499;30279;244;151;28/7/2021;2006;Terra;MODIS;51;6.1NRT;29278;1339;N
4315128;1795345;31563;243;15;28/7/2021;2006;Terra;MODIS;92;6.1NRT;29362;4561;N
4402239;2447201;30824;112;105;28/7/2021;2006;Terra;MODIS;73;6.1NRT;29395;85;N
4144391;2193855;30564;125;111;29/7/2021;20;Aqua;MODIS;65;6.1NRT;29315;894;N
4861097;2118696;30474;168;127;29/7/2021;20;Aqua;MODIS;61;6.1NRT;29106;139;N
4272115;2417367;30571;107;103;29/7/2021;20;Aqua;MODIS;64;6.1NRT;29133;774;N
4063367;1957921;32078;162;125;29/7/2021;22;Aqua;MODIS;100;6.1NRT;29606;3409;N
4514728;99554;30675;177;13;29/7/2021;158;Aqua;MODIS;69;6.1NRT;2913;1803;N
4743262;3182476;31789;357;177;29/7/2021;801;Terra;MODIS;55;6.1NRT;2986;5057;D
4706193;3228466;32118;335;173;29/7/2021;801;Terra;MODIS;69;6.1NRT;29814;5616;D
467224;3178008;3199;355;177;29/7/2021;801;Terra;MODIS;67;6.1NRT;29702;3846;D
4750813;318287;32018;268;157;29/7/2021;939;Terra;MODIS;61;6.1NRT;30016;3832;D
4707082;322789;3214;291;163;29/7/2021;939;Terra;MODIS;71;6.1NRT;30073;4045;D
4749967;3186202;31809;269;157;29/7/2021;939;Terra;MODIS;60;6.1NRT;29951;3005;D
4741616;3181055;31833;269;157;29/7/2021;939;Terra;MODIS;65;6.1NRT;3008;2978;D
4858267;2118126;31611;1;1;29/7/2021;939;Terra;MODIS;34;6.1NRT;29811;608;D
4860916;2119016;32377;1;1;29/7/2021;939;Terra;MODIS;58;6.1NRT;30017;1295;D
4156477;144381;35421;124;111;29/7/2021;941;Terra;MODIS;96;6.1NRT;31313;7816;D
4156319;1445222;35514;124;111;29/7/2021;941;Terra;MODIS;97;6.1NRT;31329;8112;D
4171526;150636;33056;117;108;29/7/2021;941;Terra;MODIS;77;6.1NRT;31598;1036;D
4583195;2947811;32333;228;146;29/7/2021;941;Terra;MODIS;73;6.1NRT;30299;3119;D
4406094;2390232;32208;132;114;29/7/2021;941;Terra;MODIS;33;6.1NRT;30664;1175;D
438954;2411099;33554;136;115;29/7/2021;941;Terra;MODIS;84;6.1NRT;3049;406;D
4482452;2877328;31625;223;145;29/7/2021;941;Terra;MODIS;32;6.1NRT;30157;2179;D
4144925;2193582;33385;121;109;29/7/2021;941;Terra;MODIS;83;6.1NRT;31152;2386;D
4507067;2144374;31689;105;102;29/7/2021;941;Terra;MODIS;30;6.1NRT;30075;616;D
4506418;2143573;31789;105;102;29/7/2021;941;Terra;MODIS;61;6.1NRT;30172;782;D
4401074;231027;33133;122;11;29/7/2021;941;Terra;MODIS;81;6.1NRT;31036;2076;D
4271163;2417393;3231;145;119;29/7/2021;941;Terra;MODIS;42;6.1NRT;30839;1556;D
4350587;2853605;31978;237;149;29/7/2021;941;Terra;MODIS;61;6.1NRT;30106;3135;D
4144674;219497;32644;121;109;29/7/2021;941;Terra;MODIS;75;6.1NRT;31052;1186;D
4053675;2006102;33976;107;103;29/7/2021;941;Terra;MODIS;87;6.1NRT;31471;3134;D
4172339;1535293;34338;114;107;29/7/2021;941;Terra;MODIS;90;6.1NRT;31266;3583;D
4406706;2484883;35117;146;119;29/7/2021;941;Terra;MODIS;95;6.1NRT;31034;8282;D
4062649;1956483;3278;104;102;29/7/2021;941;Terra;MODIS;74;6.1NRT;31247;956;D
4062754;1960914;32343;104;102;29/7/2021;941;Terra;MODIS;43;6.1NRT;30993;507;D
4064357;1962636;337;104;102;29/7/2021;941;Terra;MODIS;85;6.1NRT;31088;2322;D
4605614;1816577;3327;104;102;29/7/2021;941;Terra;MODIS;79;6.1NRT;30296;2362;D
460544;1817904;34069;104;102;29/7/2021;941;Terra;MODIS;89;6.1NRT;30683;3625;D
4117584;1584378;35147;109;104;29/7/2021;941;Terra;MODIS;94;6.1NRT;31935;4978;D
4217045;1447217;32307;125;111;29/7/2021;941;Terra;MODIS;64;6.1NRT;30783;858;D
431605;1796519;32822;101;101;29/7/2021;941;Terra;MODIS;54;6.1NRT;30696;1472;D
440704;2485593;35238;146;119;29/7/2021;941;Terra;MODIS;96;6.1NRT;31068;8879;D
4064551;1961433;35208;104;102;29/7/2021;941;Terra;MODIS;95;6.1NRT;31229;5323;D
4591682;2273721;31423;111;105;29/7/2021;941;Terra;MODIS;46;6.1NRT;30018;74;D
4418362;2335601;32792;124;111;29/7/2021;941;Terra;MODIS;75;6.1NRT;30788;1429;D
4061883;1961274;33204;104;102;29/7/2021;941;Terra;MODIS;79;6.1NRT;31079;1648;D
4318692;2409176;3241;14;117;29/7/2021;941;Terra;MODIS;55;6.1NRT;30699;1733;D
4389226;2412736;32387;136;115;29/7/2021;941;Terra;MODIS;67;6.1NRT;30608;1787;D
4117424;1585655;33641;109;104;29/7/2021;941;Terra;MODIS;80;6.1NRT;31756;1802;D
4116815;1582898;34152;109;104;29/7/2021;941;Terra;MODIS;58;6.1NRT;31782;2587;D
4116656;1584171;36316;109;104;29/7/2021;941;Terra;MODIS;94;6.1NRT;31835;821;D
4116498;1585444;33578;109;104;29/7/2021;941;Terra;MODIS;80;6.1NRT;31724;161;D
4107495;1571685;33128;11;104;29/7/2021;941;Terra;MODIS;61;6.1NRT;3167;1048;D
4277111;18687;32431;1;1;29/7/2021;941;Terra;MODIS;72;6.1NRT;30961;862;D
4094056;1582753;33356;108;104;29/7/2021;941;Terra;MODIS;76;6.1NRT;31367;1687;D
409202;1613384;34815;106;103;29/7/2021;941;Terra;MODIS;92;6.1NRT;31966;3852;D
4092936;1613593;33704;106;103;29/7/2021;941;Terra;MODIS;80;6.1NRT;31928;1785;D
4245178;1927554;3267;101;1;29/7/2021;941;Terra;MODIS;67;6.1NRT;31162;58;D
4083796;1633228;33452;105;102;29/7/2021;941;Terra;MODIS;76;6.1NRT;317;1476;D
4171908;1505599;33373;117;108;29/7/2021;941;Terra;MODIS;81;6.1NRT;31711;1465;D
4082884;1633034;33951;105;102;29/7/2021;941;Terra;MODIS;83;6.1NRT;31733;2217;D
4079998;1655034;33517;104;102;29/7/2021;941;Terra;MODIS;77;6.1NRT;31829;1307;D
4079912;1635566;35612;105;102;29/7/2021;941;Terra;MODIS;97;6.1NRT;31696;594;D
4079749;1636796;33731;105;102;29/7/2021;941;Terra;MODIS;81;6.1NRT;31539;2002;D
407998;1627936;3327;105;102;29/7/2021;941;Terra;MODIS;74;6.1NRT;31746;1208;D
4074618;1633065;3355;105;102;29/7/2021;941;Terra;MODIS;79;6.1NRT;31936;1541;D
4066628;1638175;33645;104;102;29/7/2021;941;Terra;MODIS;80;6.1NRT;31931;145;D
4798833;2099511;32114;1;1;29/7/2021;941;Terra;MODIS;47;6.1NRT;29761;805;D
4053469;2007359;32905;107;103;29/7/2021;941;Terra;MODIS;75;6.1NRT;31102;1469;D
4645931;203608;3225;1;1;29/7/2021;941;Terra;MODIS;59;6.1NRT;30571;767;D
440636;2486645;33526;146;119;29/7/2021;941;Terra;MODIS;83;6.1NRT;30782;3212;D
4573;2953002;32926;151;121;29/7/2021;1128;Aqua;MODIS;73;6.1NRT;31021;1985;D
4389492;241106;333;1;1;29/7/2021;1128;Aqua;MODIS;77;6.1NRT;31087;1892;D
4318159;2409759;33337;1;1;29/7/2021;1128;Aqua;MODIS;82;6.1NRT;31318;1782;D
4317273;2410005;32752;1;1;29/7/2021;1128;Aqua;MODIS;74;6.1NRT;31153;1011;D
3964862;163217;33009;245;151;29/7/2021;1128;Aqua;MODIS;83;6.1NRT;31137;4511;D
3965446;1634683;32621;244;151;29/7/2021;1128;Aqua;MODIS;58;6.1NRT;30955;3016;D
3965403;1632674;33295;245;151;29/7/2021;1128;Aqua;MODIS;85;6.1NRT;31153;5892;D
3866763;1617482;33412;265;156;29/7/2021;1128;Aqua;MODIS;86;6.1NRT;30753;9341;D
3867455;162041;32389;264;156;29/7/2021;1128;Aqua;MODIS;69;6.1NRT;30508;4267;D
3866292;1618374;34169;265;156;29/7/2021;1128;Aqua;MODIS;91;6.1NRT;30685;14485;D
3829357;1628288;32396;268;157;29/7/2021;1128;Aqua;MODIS;65;6.1NRT;30927;3119;D
4116298;1585219;33045;237;149;29/7/2021;1128;Aqua;MODIS;69;6.1NRT;31467;4107;D
4110341;1594109;33476;235;148;29/7/2021;1128;Aqua;MODIS;77;6.1NRT;31492;5764;D
4053571;2221095;32826;115;107;29/7/2021;1128;Aqua;MODIS;73;6.1NRT;31422;1057;D
41444;2194038;34199;114;106;29/7/2021;1128;Aqua;MODIS;89;6.1NRT;31591;335;D
4084175;1633112;32875;227;146;29/7/2021;1128;Aqua;MODIS;71;6.1NRT;31411;2569;D
4077877;1635633;33963;227;146;29/7/2021;1128;Aqua;MODIS;85;6.1NRT;31462;7677;D
4078466;1638192;34692;226;146;29/7/2021;1128;Aqua;MODIS;91;6.1NRT;31289;12017;D
4078125;1636259;35454;227;146;29/7/2021;1128;Aqua;MODIS;96;6.1NRT;3148;17713;D
4078686;1638768;3403;226;146;29/7/2021;1128;Aqua;MODIS;86;6.1NRT;31287;825;D
4072738;1666352;33604;219;143;29/7/2021;1128;Aqua;MODIS;82;6.1NRT;31793;4157;D
4052662;2005372;32716;143;118;29/7/2021;1128;Aqua;MODIS;71;6.1NRT;3132;1594;D
4052964;2006927;32501;143;118;29/7/2021;1128;Aqua;MODIS;64;6.1NRT;31253;119;D
4654527;2164093;31849;103;101;29/7/2021;1128;Aqua;MODIS;41;6.1NRT;30505;682;D
4155961;1445658;3212;278;159;29/7/2021;1128;Aqua;MODIS;59;6.1NRT;30585;3521;D
4155173;1442474;32031;279;16;29/7/2021;1128;Aqua;MODIS;50;6.1NRT;30703;3279;D
4340829;1738645;32412;17;128;29/7/2021;1128;Aqua;MODIS;73;6.1NRT;30507;2277;D
4341252;1740664;32847;169;128;29/7/2021;1128;Aqua;MODIS;80;6.1NRT;30528;3524;D
4340131;1741044;31914;169;128;29/7/2021;1128;Aqua;MODIS;34;6.1NRT;3059;1203;D
4053318;2005667;33587;143;118;29/7/2021;1128;Aqua;MODIS;83;6.1NRT;315;3548;D
4141209;157582;33125;236;148;29/7/2021;1128;Aqua;MODIS;54;6.1NRT;31561;3141;D
4141835;1578503;3348;235;148;29/7/2021;1128;Aqua;MODIS;86;6.1NRT;31373;4779;D
4140345;1576927;33323;236;148;29/7/2021;1128;Aqua;MODIS;85;6.1NRT;31603;4424;D
418253;127321;31969;341;174;29/7/2021;1128;Aqua;MODIS;49;6.1NRT;30549;4086;D
4190903;1281282;32589;335;173;29/7/2021;1128;Aqua;MODIS;69;6.1NRT;30494;7742;D
4189877;1277289;32573;337;173;29/7/2021;1128;Aqua;MODIS;71;6.1NRT;30711;6864;D
4190448;1281069;327;335;173;29/7/2021;1128;Aqua;MODIS;52;6.1NRT;30481;8004;D
405034;179215;33276;187;134;29/7/2021;1128;Aqua;MODIS;78;6.1NRT;31634;297;D
4050792;1794276;33238;187;134;29/7/2021;1128;Aqua;MODIS;78;6.1NRT;31617;2827;D
4225107;2508218;3315;1;1;29/7/2021;1128;Aqua;MODIS;45;6.1NRT;31349;861;D
4226332;2510386;33903;1;1;29/7/2021;1128;Aqua;MODIS;80;6.1NRT;31562;2071;D
4438288;2284894;32493;102;101;29/7/2021;1128;Aqua;MODIS;49;6.1NRT;30925;852;D
4226164;2509187;36439;1;1;29/7/2021;1128;Aqua;MODIS;100;6.1NRT;31701;7744;D
443107;2279775;33342;102;101;29/7/2021;1128;Aqua;MODIS;56;6.1NRT;31242;1281;D
4074274;2080143;33025;13;113;29/7/2021;1128;Aqua;MODIS;75;6.1NRT;31257;1975;D
4225996;2507989;35412;1;1;29/7/2021;1128;Aqua;MODIS;96;6.1NRT;31498;5039;D
4243512;247556;33389;1;1;29/7/2021;1128;Aqua;MODIS;77;6.1NRT;31619;1526;D
4315997;1795224;3263;161;125;29/7/2021;1128;Aqua;MODIS;77;6.1NRT;30765;2328;D
4268019;1855376;32154;154;122;29/7/2021;1128;Aqua;MODIS;60;6.1NRT;30874;1483;D
4268117;1854832;32114;154;122;29/7/2021;1128;Aqua;MODIS;60;6.1NRT;30859;1337;D
4391282;1927645;31682;133;114;29/7/2021;1128;Aqua;MODIS;63;6.1NRT;29757;1451;D
4144166;2192685;32849;114;106;29/7/2021;1128;Aqua;MODIS;62;6.1NRT;3147;913;D
4510843;2127998;32264;108;104;29/7/2021;1128;Aqua;MODIS;67;6.1NRT;30522;813;D
4044523;1965396;3263;151;121;29/7/2021;1128;Aqua;MODIS;63;6.1NRT;31176;1301;D
4063928;1963042;3249;15;121;29/7/2021;1128;Aqua;MODIS;58;6.1NRT;31169;1232;D
4063602;1961348;35221;15;121;29/7/2021;1128;Aqua;MODIS;95;6.1NRT;31251;914;D
4062586;1956066;34243;151;121;29/7/2021;1128;Aqua;MODIS;89;6.1NRT;31378;5478;D
4064122;1962456;33657;15;121;29/7/2021;1128;Aqua;MODIS;83;6.1NRT;31212;3948;D
4063791;196078;34313;15;121;29/7/2021;1128;Aqua;MODIS;89;6.1NRT;31261;5838;D
4063096;1957268;32789;151;121;29/7/2021;1128;Aqua;MODIS;67;6.1NRT;31245;172;D
4432965;227393;33309;102;101;29/7/2021;1128;Aqua;MODIS;78;6.1NRT;31315;1586;D
4573273;2954393;3282;151;121;29/7/2021;1128;Aqua;MODIS;61;6.1NRT;30813;148;D
4822855;169813;31969;137;116;29/7/2021;1130;Aqua;MODIS;75;6.1NRT;30557;1678;D
4145329;1394119;31733;454;196;29/7/2021;1304;Aqua;MODIS;68;6.1NRT;30327;5397;D
4133421;1347475;32485;425;191;29/7/2021;1304;Aqua;MODIS;78;6.1NRT;30337;11614;D
4133538;1347101;32337;425;191;29/7/2021;1304;Aqua;MODIS;76;6.1NRT;30336;10264;D
4133558;1351808;32663;428;191;29/7/2021;1304;Aqua;MODIS;80;6.1NRT;30179;13645;D
4133652;1351387;328;428;191;29/7/2021;1304;Aqua;MODIS;81;6.1NRT;30178;150;D
4626116;2918012;30443;273;158;29/7/2021;1913;Terra;MODIS;60;6.1NRT;29231;2052;N
4748409;3271812;30612;166;127;29/7/2021;1913;Terra;MODIS;67;6.1NRT;29327;1148;N
3805353;1570492;31884;113;106;29/7/2021;2046;Terra;MODIS;97;6.1NRT;29991;1594;N
3805579;1571839;31674;113;106;29/7/2021;2046;Terra;MODIS;93;6.1NRT;29927;1375;N
3948138;1632064;32096;105;102;29/7/2021;2046;Terra;MODIS;100;6.1NRT;29761;1741;N
4120761;1545308;31565;106;103;29/7/2021;2049;Terra;MODIS;92;6.1NRT;29607;1273;N
4050743;1793087;30754;1;1;29/7/2021;2049;Terra;MODIS;66;6.1NRT;29634;628;N
4398632;2437711;30186;193;136;29/7/2021;2049;Terra;MODIS;26;6.1NRT;28849;1374;N
4419228;2312818;30322;166;127;29/7/2021;2049;Terra;MODIS;54;6.1NRT;29312;796;N
4076882;1619845;31139;103;101;29/7/2021;2049;Terra;MODIS;82;6.1NRT;29534;916;N
4144851;2194371;3065;133;114;29/7/2021;2049;Terra;MODIS;68;6.1NRT;29625;689;N
4382993;1688331;30387;1;1;29/7/2021;2049;Terra;MODIS;57;6.1NRT;28768;746;N
4514917;994317;30571;152;122;29/7/2021;2049;Terra;MODIS;65;6.1NRT;29425;107;N
4431367;2270562;31252;158;124;29/7/2021;2049;Terra;MODIS;85;6.1NRT;29305;2014;N
4399853;2437533;3007;193;136;29/7/2021;2049;Terra;MODIS;24;6.1NRT;28745;1212;N
4143995;2193575;31014;133;114;29/7/2021;2049;Terra;MODIS;79;6.1NRT;29697;1024;N
4210024;212835;30627;126;112;29/7/2021;2049;Terra;MODIS;67;6.1NRT;29566;71;N
4270808;2018367;30204;116;107;29/7/2021;2049;Terra;MODIS;46;6.1NRT;29126;602;N
4364389;2400247;31149;182;132;29/7/2021;2049;Terra;MODIS;83;6.1NRT;29331;238;N
4364204;2397995;30423;182;132;29/7/2021;2049;Terra;MODIS;59;6.1NRT;29343;1168;N
4363766;2399678;31024;182;132;29/7/2021;2049;Terra;MODIS;79;6.1NRT;2934;2156;N
4164428;1516436;30659;107;103;29/7/2021;2049;Terra;MODIS;69;6.1NRT;2962;572;N
4077072;1621072;30922;103;101;29/7/2021;2049;Terra;MODIS;76;6.1NRT;29521;753;N
4860823;2118188;30132;114;107;30/7/2021;102;Aqua;MODIS;40;6.1NRT;28965;622;N
4150558;146561;30867;1;1;30/7/2021;105;Aqua;MODIS;75;6.1NRT;29207;922;N
4120304;1545745;31967;1;1;30/7/2021;105;Aqua;MODIS;99;6.1NRT;29586;158;N
3805088;1570048;31493;105;102;30/7/2021;105;Aqua;MODIS;89;6.1NRT;29892;1113;N
3805809;1571406;32456;105;102;30/7/2021;105;Aqua;MODIS;100;6.1NRT;3001;2128;N
4139871;1538661;31324;1;1;30/7/2021;105;Aqua;MODIS;87;6.1NRT;29454;1086;N
4088654;1624715;30725;103;101;30/7/2021;105;Aqua;MODIS;71;6.1NRT;29204;809;N
3804903;1571192;32299;105;102;30/7/2021;105;Aqua;MODIS;100;6.1NRT;29955;1925;N
394817;1632339;31507;106;103;30/7/2021;105;Aqua;MODIS;90;6.1NRT;2961;126;N
4121191;1545978;30945;1;1;30/7/2021;105;Aqua;MODIS;77;6.1NRT;29595;744;N
4687874;3251835;32939;103;102;30/7/2021;845;Terra;MODIS;80;6.1NRT;30546;1488;D
4689513;3267494;32085;103;101;30/7/2021;845;Terra;MODIS;43;6.1NRT;30266;777;D
4674625;3205093;32557;105;102;30/7/2021;845;Terra;MODIS;74;6.1NRT;30439;1202;D
4734153;3186157;32154;107;103;30/7/2021;845;Terra;MODIS;56;6.1NRT;30381;1015;D
4399465;2434937;33381;216;143;30/7/2021;848;Terra;MODIS;84;6.1NRT;30224;7016;D
4390816;2483842;33046;202;139;30/7/2021;848;Terra;MODIS;81;6.1NRT;30444;437;D
4620788;2981856;32934;122;11;30/7/2021;848;Terra;MODIS;79;6.1NRT;30729;1776;D
4399337;243565;33178;216;143;30/7/2021;848;Terra;MODIS;82;6.1NRT;30229;6089;D
445945;2671716;31883;162;125;30/7/2021;848;Terra;MODIS;48;6.1NRT;3008;1657;D
4399516;2432945;32205;217;143;30/7/2021;848;Terra;MODIS;67;6.1NRT;30059;2477;D
4560116;2923582;32657;126;112;30/7/2021;848;Terra;MODIS;56;6.1NRT;30718;1479;D
4559116;292337;32854;126;112;30/7/2021;848;Terra;MODIS;64;6.1NRT;3063;1681;D
4454985;2814286;33829;137;116;30/7/2021;848;Terra;MODIS;87;6.1NRT;3039;468;D
4631795;2955681;36597;125;111;30/7/2021;848;Terra;MODIS;100;6.1NRT;30582;12962;D
4621943;2980513;33719;122;11;30/7/2021;848;Terra;MODIS;86;6.1NRT;30787;3145;D
4621768;2982081;32698;122;11;30/7/2021;848;Terra;MODIS;76;6.1NRT;30664;1243;D
4620961;2980298;3368;122;11;30/7/2021;848;Terra;MODIS;86;6.1NRT;30696;311;D
4565995;2916537;3244;128;112;30/7/2021;848;Terra;MODIS;56;6.1NRT;30724;921;D
4389568;2483682;32445;202;139;30/7/2021;848;Terra;MODIS;62;6.1NRT;30356;2514;D
4540528;1125223;31597;108;104;30/7/2021;1024;Terra;MODIS;34;6.1NRT;29952;568;D
4258006;2073744;3172;371;18;30/7/2021;1024;Terra;MODIS;59;6.1NRT;30421;4396;D
4257324;2072712;31698;371;18;30/7/2021;1024;Terra;MODIS;61;6.1NRT;3042;431;D
4125456;1351896;32815;159;124;30/7/2021;1024;Terra;MODIS;75;6.1NRT;30663;3091;D
4125439;1352538;32681;159;124;30/7/2021;1024;Terra;MODIS;72;6.1NRT;30691;274;D
4450019;1123597;32336;11;105;30/7/2021;1024;Terra;MODIS;58;6.1NRT;30478;721;D
4050355;1960788;32528;371;18;30/7/2021;1024;Terra;MODIS;68;6.1NRT;30493;7718;D
4449785;1124952;32881;11;105;30/7/2021;1024;Terra;MODIS;75;6.1NRT;30536;1411;D
4449357;1124152;32861;11;105;30/7/2021;1024;Terra;MODIS;76;6.1NRT;30552;1566;D
4860891;211846;31685;252;153;30/7/2021;1024;Terra;MODIS;47;6.1NRT;29761;3016;D
4146501;1543011;33042;2;138;30/7/2021;1024;Terra;MODIS;78;6.1NRT;31438;2787;D
4191289;1504928;33037;186;133;30/7/2021;1024;Terra;MODIS;79;6.1NRT;31131;3354;D
4449126;112551;32308;11;105;30/7/2021;1024;Terra;MODIS;66;6.1NRT;30547;838;D
4585385;1227463;33322;114;106;30/7/2021;1024;Terra;MODIS;86;6.1NRT;29955;2967;D
4589258;1216695;31643;113;106;30/7/2021;1024;Terra;MODIS;45;6.1NRT;30015;783;D
4503484;1155436;31918;111;105;30/7/2021;1024;Terra;MODIS;61;6.1NRT;30082;835;D
4536658;1086805;3178;106;103;30/7/2021;1024;Terra;MODIS;61;6.1NRT;30029;757;D
4539574;1102309;31958;106;103;30/7/2021;1024;Terra;MODIS;47;6.1NRT;30274;787;D
4542104;1115822;32109;107;103;30/7/2021;1024;Terra;MODIS;69;6.1NRT;30082;1196;D
4558905;1138373;31497;108;104;30/7/2021;1024;Terra;MODIS;45;6.1NRT;29722;762;D
4554973;1193141;31892;112;106;30/7/2021;1024;Terra;MODIS;70;6.1NRT;29837;961;D
4607348;1203331;31156;111;105;30/7/2021;1024;Terra;MODIS;63;6.1NRT;29786;587;D
4069179;1681654;32991;253;153;30/7/2021;1024;Terra;MODIS;75;6.1NRT;31408;3495;D
4190143;1504432;33309;186;133;30/7/2021;1024;Terra;MODIS;82;6.1NRT;31167;4027;D
4479837;1057693;32136;105;102;30/7/2021;1024;Terra;MODIS;52;6.1NRT;3005;747;D
4528078;1047601;31804;104;102;30/7/2021;1024;Terra;MODIS;41;6.1NRT;3014;712;D
462276;1308524;31686;12;109;30/7/2021;1024;Terra;MODIS;53;6.1NRT;30151;1015;D
4597866;1262523;31769;117;108;30/7/2021;1024;Terra;MODIS;60;6.1NRT;29936;699;D
4597034;1255994;31562;116;107;30/7/2021;1024;Terra;MODIS;57;6.1NRT;29892;736;D
4593295;126556;32255;117;108;30/7/2021;1024;Terra;MODIS;57;6.1NRT;30007;1444;D
4574948;1261668;31823;118;108;30/7/2021;1024;Terra;MODIS;72;6.1NRT;29887;1126;D
